Date,UPROSIM,LTTSIM,LTT,LTTx2,LTTx3,SPY,SPYx2,SPYx3,UPRO,TMF
1995-03-03,1.96859303,2.175805461,687.47,3.888481257,3.866160902,48.77,1.272060995,1.355871783,,
1995-03-06,1.972530216,2.132289352,685.74,3.846702719,3.836053114,48.78,1.272708848,1.356840335,,
1995-03-07,1.974502746,2.108834169,683.03,3.805733448,3.789660268,48.81,1.274400557,1.359478338,,
1995-03-08,1.933038188,2.081419325,688.03,3.84514334,3.871982576,48.44,1.255206018,1.328696981,,
1995-03-09,1.942703379,2.135536227,691.16,3.907211579,3.92390418,48.56,1.261549565,1.338703506,,
1995-03-10,1.946588786,2.154756053,695.53,3.973523549,3.99739897,48.55,1.261155135,1.338009273,,
1995-03-13,2.024452337,2.18923215,696.92,4.013376381,4.020413326,49.27,1.298686292,1.397670333,,
1995-03-14,2.028501242,2.200178311,704.77,4.110983964,4.155312042,49.22,1.296179274,1.393553855,,
1995-03-15,2.062985763,2.261783304,704.21,4.148708541,4.14441743,49.58,1.315268633,1.424269881,,
1995-03-16,2.050607849,2.261783304,705.39,4.158306504,4.164264276,49.48,1.310093474,1.415793167,,
1995-03-17,2.093670613,2.261783304,703.03,4.136399793,4.12147606,49.78,1.326109783,1.441685722,,
1995-03-20,2.093670613,2.23916547,701.3,4.101191994,4.090068657,49.56,1.314520002,1.422714391,,
1995-03-21,2.099951625,2.223491312,698.52,4.057642047,4.040454916,49.56,1.314650411,1.422855534,,
1995-03-22,2.085251964,2.194585925,697.27,4.025994145,4.017801747,49.44,1.308414486,1.412661178,,
1995-03-23,2.093592972,2.179223824,696.5,4.008927976,4.00353447,49.48,1.310661465,1.416230112,,
1995-03-24,2.095686565,2.170506928,703.59,4.085042179,4.12484281,49.52,1.312910588,1.419805284,,
1995-03-27,2.158557162,2.231281122,707.48,4.170453574,4.19227685,50.22,1.350158665,1.480155974,,
1995-03-28,2.188776962,2.258056496,701.85,4.125554063,4.091194508,50.42,1.361046561,1.497986877,,
1995-03-29,2.19753207,2.208379253,703.38,4.109031732,4.116976249,50.42,1.361181585,1.498135486,,
1995-03-30,2.186544409,2.228254666,701.02,4.089349465,4.07455584,50.41,1.360776686,1.497392717,,
1995-03-31,2.175611687,2.199287356,700.52,4.068743515,4.06486722,50.31,1.355512847,1.488629984,,
1995-04-03,2.156031182,2.232276666,705.05,4.117439163,4.142757308,50.11,1.344870039,1.471024178,,
1995-04-04,2.168967369,2.272457646,705.4,4.146870393,4.147940564,50.23,1.351444664,1.481738237,,
1995-04-05,2.214515684,2.272457646,705.68,4.151233514,4.151892384,50.56,1.369336122,1.511089313,,
1995-04-06,2.218944715,2.272457646,707.44,4.172602424,4.181968898,50.56,1.369471969,1.511239223,,
1995-04-07,2.225601549,2.286092392,705.12,4.154539949,4.139829768,50.75,1.379900538,1.528426457,,
1995-04-10,2.230052753,2.256373191,705.4,4.143117584,4.143775818,50.7,1.377318417,1.52406057,,
1995-04-11,2.236742911,2.254116817,707.16,4.164453576,4.173805842,50.8,1.382888264,1.533229876,,
1995-04-12,2.216612225,2.267641518,708.28,4.18702679,4.1926435,50.63,1.373769904,1.51798932,,
1995-04-13,2.236561735,2.281247367,710.8,4.222477638,4.236396458,50.8,1.383131586,1.533430741,,
1995-04-17,2.263400475,2.294934852,707.79,4.200517017,4.181568631,51.08,1.398515921,1.558938808,,
1995-04-18,2.218132466,2.269690568,707.72,4.180741522,4.179332356,50.78,1.382227303,1.531625866,,
1995-04-19,2.209259936,2.260611806,709.68,4.202481317,4.213060718,50.61,1.373109658,1.516395198,,
1995-04-20,2.200422896,2.267393641,711.08,4.229683098,4.236991177,50.56,1.370532759,1.51205128,,
1995-04-21,2.204823742,2.287800184,712.34,4.252006672,4.258505612,50.64,1.375005854,1.519378744,,
1995-04-24,2.244510569,2.294663585,714.44,4.28361402,4.295154294,50.89,1.388718545,1.542032123,,
1995-04-25,2.302867844,2.306136903,713.67,4.285895941,4.280244109,51.48,1.421056902,1.595818367,,
1995-04-26,2.291353505,2.306136903,714.16,4.28612167,4.288041345,51.34,1.413468744,1.582957185,,
1995-04-27,2.298227566,2.306136903,713.11,4.275432285,4.268106792,51.39,1.416362122,1.587739148,,
1995-04-28,2.309718703,2.289993944,712.91,4.265712712,4.263499455,51.52,1.423668506,1.599946054,,
1995-05-01,2.323577016,2.32205386,712.17,4.254648438,4.24920781,51.59,1.427678407,1.606626299,,
1995-05-02,2.316606285,2.312765644,714.02,4.271284096,4.281310523,51.45,1.420071448,1.59370596,,
1995-05-03,2.323556103,2.333580535,720.08,4.353982834,4.38929963,51.56,1.426284548,1.604086087,,
1995-05-04,2.400233455,2.384919307,728,4.485853494,4.533085354,52.28,1.466260214,1.671445105,,
1995-05-05,2.402633688,2.451697047,738.91,4.66895338,4.735808086,52.25,1.464722899,1.668733531,,
1995-05-08,2.397828421,2.542409838,738.62,4.732090761,4.729104525,52.19,1.461504251,1.663150333,,
1995-05-09,2.450580646,2.547494658,744.25,4.801198047,4.83611883,52.56,1.482371854,1.698687945,,
1995-05-10,2.445679485,2.60863453,741.12,4.795441499,4.773951376,52.52,1.480262641,1.694978182,,
1995-05-11,2.457907882,2.577330915,740.05,4.760166489,4.75213739,52.58,1.483791662,1.700955476,,
1995-05-12,2.457907882,2.56186693,740.05,4.75213739,4.751005929,52.72,1.491840379,1.714711161,,
1995-05-15,2.47265533,2.56186693,744.04,4.802236288,4.826720275,52.75,1.493686224,1.71780851,,
1995-05-16,2.502327194,2.605418667,750.53,4.910923852,4.951876421,53,1.507992571,1.742402745,,
1995-05-17,2.509834175,2.660132459,751.38,4.963092748,4.967521894,53.03,1.509849335,1.745534399,,
1995-05-18,2.492265336,2.660132459,747.46,4.915690102,4.888591463,52.83,1.498610478,1.72595798,,
1995-05-19,2.385097926,2.620230473,747.39,4.887675825,4.886054055,52.06,1.455074498,1.650661424,,
1995-05-22,2.382712829,2.628091164,746.96,4.880431815,4.876457348,52.09,1.456895848,1.653678801,,
1995-05-23,2.442280649,2.617578799,751.1,4.930512541,4.956379076,52.67,1.489484213,1.709081887,,
1995-05-24,2.510664507,2.648989745,760.22,5.076741683,5.135742897,53.16,1.517345944,1.756951275,,
1995-05-25,2.510664507,2.744353376,762.08,5.160873732,5.172216354,53.13,1.515783894,1.754151053,,
1995-05-26,2.510664507,2.769052556,760.58,5.151855435,5.140443495,53.17,1.518216647,1.758287021,,
1995-05-30,2.440365901,2.744131083,767.14,5.229116112,5.272228505,52.56,1.483531373,1.697944899,,
1995-05-31,2.437925535,2.81273436,767.9,5.282674822,5.286642687,52.55,1.483114039,1.697144199,,
1995-06-01,2.574449365,2.860550844,773.41,5.362510382,5.399185504,53.64,1.544787122,1.802919827,,
1995-06-02,2.577023815,2.909180209,779.94,5.490357538,5.534658035,53.5,1.536876609,1.788981866,,
1995-06-05,2.564138696,2.993546435,781.47,5.556372594,5.565912098,53.55,1.539901744,1.794175182,,
1995-06-06,2.605164915,2.999533528,781.86,5.571467541,5.572920044,53.88,1.559033693,1.8275228,,
1995-06-07,2.605164915,3.008532128,779.63,5.54113018,5.523908362,53.78,1.5534013,1.817528586,,
1995-06-08,2.568692606,2.95437855,776.63,5.481396594,5.458825493,53.5,1.537380161,1.789320573,,
1995-06-09,2.555849143,2.918926007,764.5,5.288305288,5.201745466,53.38,1.530636021,1.777457797,,
1995-06-12,2.491952914,2.781736485,765.34,5.213176378,5.217653323,53.06,1.512436295,1.745667862,,
1995-06-13,2.531824161,2.803990377,779.09,5.4051327,5.49763009,53.36,1.529688897,1.775450939,,
1995-06-14,2.607778886,2.952601867,778.48,5.489021189,5.483407779,53.94,1.563094758,1.833522215,,
1995-06-15,2.615602222,2.934886256,775.56,5.44227236,5.420399077,53.89,1.560351987,1.828605329,,
1995-06-16,2.623449029,2.899667621,774.56,5.40642105,5.398141466,54.13,1.574404891,1.85321791,,
1995-06-19,2.660177316,2.890968618,780.63,5.482748775,5.523767158,53.97,1.565253682,1.836968275,,
1995-06-20,2.737322458,2.945897021,779.4,5.506360105,5.496341397,54.58,1.600791761,1.899437932,,
1995-06-21,2.731847813,2.919383948,781.39,5.524408421,5.53713328,54.44,1.592738373,1.885009953,,
1995-06-22,2.715456726,2.951497172,789.54,5.652639331,5.709073991,54.41,1.591140976,1.882080667,,
1995-06-23,2.818644081,3.019381607,786.16,5.660193199,5.6343935,55.13,1.633409524,1.95698332,,
1995-06-26,2.798913573,2.992207172,783.47,5.595835144,5.575214444,55.02,1.627053338,1.945463254,,
1995-06-27,2.712147252,2.953308479,781.78,5.551162183,5.53780862,54.36,1.588179666,1.875645037,,
1995-06-28,2.68502578,2.935588628,785.7,5.593343962,5.619793107,54.25,1.581909712,1.864444747,,
1995-06-29,2.719931115,2.967880103,774.02,5.452708512,5.367828168,54.53,1.598396038,1.893498534,,
1995-06-30,2.706331459,2.855100659,776.86,5.407218964,5.425636307,54.44,1.593278407,1.884310907,,
1995-07-03,2.719863116,2.917912874,777.37,5.432760048,5.4350301,54.41,1.591680469,1.881382707,,
1995-07-05,2.752501474,2.914994961,779.63,5.466631958,5.481138832,54.61,1.603539756,1.902316083,,
1995-07-06,2.755253975,2.93831492,789.96,5.62638764,5.697707011,54.81,1.61544423,1.923405549,,
1995-07-07,2.857198372,3.032340998,788.64,5.678665608,5.66778831,55.52,1.657456907,1.998342829,,
1995-07-10,2.894341951,3.032340998,790.12,5.689061202,5.698348174,55.77,1.672548002,2.025535983,,
1995-07-11,2.905919319,3.03840568,784.68,5.619881576,5.579291528,55.8,1.674513336,2.029005679,,
1995-07-12,2.865236449,2.983714378,786.85,5.610150127,5.624251023,55.53,1.65847449,1.999753661,,
1995-07-13,2.959789251,2.998632949,786.7,5.622106682,5.619695403,56.22,1.699854487,2.074497162,,
1995-07-14,2.959789251,2.998632949,783.12,5.568548817,5.541637502,56.09,1.692161825,2.06031211,,
1995-07-17,2.939070727,2.962649354,777.22,5.458136477,5.415066527,56.05,1.689916203,2.056108635,,
1995-07-18,2.980217717,2.882657821,772.64,5.351246747,5.318047556,56.36,1.70877695,2.090428244,,
1995-07-19,2.914652927,2.830769981,760.28,5.14790087,5.061561325,55.88,1.679840264,2.037225112,,
1995-07-20,2.795152157,2.703385332,761.84,5.082332713,5.091513274,55.27,1.643331805,1.970710647,,
1995-07-21,2.834284287,2.703385332,754.46,4.992869548,4.94233542,55.47,1.655387953,1.992299792,,
1995-07-24,2.834284287,2.630393928,760.52,5.021731419,5.060252672,55.41,1.651971026,1.986032434,,
1995-07-25,2.876798552,2.690892988,765.1,5.121200332,5.15046934,55.81,1.675985784,2.02924045,,
1995-07-26,2.945841717,2.731256383,761.06,5.096076722,5.067654111,56.23,1.701377425,2.075255112,,
1995-07-27,2.9517334,2.690287537,765.18,5.122521624,5.148748797,56.19,1.699125615,2.071032205,,
1995-07-28,3.007816335,2.738712713,760.28,5.082806485,5.048609436,56.66,1.727718775,2.123206972,,
1995-07-31,2.971722539,2.689415884,764.25,5.101334694,5.126495273,56.3,1.705935402,2.08294702,,
1995-08-01,2.953892204,2.764719529,759.49,5.06263628,5.02948619,56.16,1.697620416,2.067614802,,
1995-08-02,2.915491605,2.714954577,764.38,5.094251197,5.125436203,56.06,1.691743173,2.056774972,,
1995-08-03,2.903829639,2.763823759,759.49,5.059857871,5.025848362,55.94,1.684668437,2.043771044,,
1995-08-04,2.903829639,2.697491989,761.86,5.057214833,5.071701438,55.92,1.683630942,2.041781695,,
1995-08-07,2.906733468,2.721769417,763.31,5.091006736,5.099451837,55.98,1.687410911,2.048556512,,
1995-08-08,2.921267135,2.735378264,763.77,5.105598089,5.10745706,56.11,1.695415519,2.063031572,,
1995-08-09,2.92710967,2.743584399,761.17,5.072683795,5.054081101,56.11,1.695583715,2.063236237,,
1995-08-10,2.915401231,2.702430633,757.58,5.006406729,4.981366189,56.09,1.694543171,2.061234647,,
1995-08-11,2.880416416,2.670001465,751.62,4.90298782,4.862612596,55.97,1.687460605,2.048209602,,
1995-08-14,2.842971003,2.621941439,753.07,4.881374173,4.889597197,55.66,1.668935399,2.014379656,,
1995-08-15,2.911202307,2.611453673,756.66,4.936216114,4.958361382,56.16,1.699085434,2.068865688,,
1995-08-16,2.893735093,2.658459839,759.26,4.992436765,5.008293895,56.05,1.692598033,2.056914136,,
1995-08-17,2.916884974,2.682385978,758.72,5.001169909,4.996415465,56.2,1.70182535,2.073632225,,
1995-08-18,2.902300549,2.67433882,758.8,4.997469116,4.99680632,56.11,1.696543496,2.063875652,,
1995-08-21,2.90520285,2.682361837,762.09,5.040136559,5.060611963,56.17,1.700340127,2.070701283,,
1995-08-22,2.88486643,2.695773646,760.1,5.034183016,5.019763636,56.02,1.691427415,2.054317506,,
1995-08-23,2.905060495,2.679599004,758.27,4.995592691,4.982312037,56.13,1.698237736,2.066622785,,
1995-08-24,2.867294708,2.655482613,764.92,5.069701424,5.112209852,55.92,1.685698928,2.043632147,,
1995-08-25,2.873029298,2.719214196,775.23,5.250020038,5.317707938,55.98,1.68948354,2.050413104,,
1995-08-28,2.913251708,2.833421192,776.46,5.334582364,5.341753456,56.3,1.708966429,2.085779015,,
1995-08-29,2.892858946,2.822087507,775.23,5.324829579,5.315095795,56.09,1.696387019,2.062645959,,
1995-08-30,2.907323241,2.822087507,777.22,5.342383285,5.354761532,56.23,1.705023637,2.078295609,,
1995-08-31,2.92476718,2.839020032,781.37,5.411945496,5.439262535,56.36,1.713076587,2.09291643,,
1995-09-01,2.939391016,2.918512593,784.47,5.482421893,5.50270651,56.41,1.716286061,2.098694279,,
1995-09-05,2.968784926,2.968127307,789.39,5.571729713,5.604931146,56.66,1.731668932,2.126805704,,
1995-09-06,3.048942119,3.006712962,788.77,5.596126734,5.590390021,57.19,1.764236931,2.186699384,,
1995-09-07,3.067235772,3.006712962,786.34,5.555944878,5.537391261,57.3,1.771198668,2.199534097,,
1995-09-08,3.067235772,2.970632406,785.8,5.529785921,5.524664825,57.33,1.77322904,2.203207071,,
1995-09-11,3.104042601,2.970632406,786.34,5.5322579,5.534739041,57.55,1.787014249,2.228789617,,
1995-09-12,3.122666857,2.958749877,792.6,5.622862413,5.665606305,57.7,1.796506984,2.246438275,,
1995-09-13,3.163261526,3.026801124,790.02,5.628721964,5.60893084,57.97,1.813498273,2.278196924,,
1995-09-14,3.204383926,2.99047951,796.11,5.695405584,5.737307497,58.23,1.829945548,2.309076612,,
1995-09-15,3.284493524,3.050289101,794.86,5.719290804,5.708916433,58.77,1.864067347,2.37354584,,
1995-09-18,3.277924537,3.031987366,790.02,5.639391849,5.603270291,58.44,1.843318389,2.333798149,,
1995-09-19,3.268090763,2.986507556,793.53,5.653060115,5.676620916,58.22,1.829622749,2.307672614,,
1995-09-20,3.290967398,3.001440093,797.05,5.726982479,5.750811684,58.5,1.847402829,2.341196723,,
1995-09-21,3.333749975,3.034455934,787.98,5.619929401,5.553119018,58.78,1.865270643,2.375046168,,
1995-09-22,3.270408725,2.95556008,786.34,5.530003926,5.517124209,58.3,1.834991929,2.317097601,,
1995-09-25,3.250786273,2.920093359,786.73,5.52259685,5.52401957,58.31,1.835803472,2.318519804,,
1995-09-26,3.247535486,2.925933546,786.34,5.518542805,5.51448918,58.22,1.830318564,2.308014087,,
1995-09-27,3.244287951,2.917155745,786.11,5.511263266,5.508337336,58.2,1.829242624,2.305864478,,
1995-09-28,3.241043663,2.908404278,786.34,5.511560593,5.511860713,58.16,1.826909674,2.301338875,,
1995-09-29,3.318828711,2.908404278,795.91,5.646022799,5.711791493,58.59,1.854105054,2.352611321,,
1995-10-02,3.29559691,3.048007683,796.37,5.718393808,5.720335015,58.48,1.847327001,2.33959396,,
1995-10-03,3.246162956,3.063247722,799.55,5.766018969,5.787498962,58.19,1.829188625,2.305020202,,
1995-10-04,3.252655282,3.087753704,802.73,5.833535474,5.855175754,58.25,1.833142263,2.312379028,,
1995-10-05,3.239644661,3.121718994,803.61,5.868013333,5.873038032,58.19,1.829547692,2.305462882,,
1995-10-06,3.259082529,3.131084151,804.88,5.891601162,5.899484384,58.36,1.84041911,2.32589758,,
1995-10-09,3.255823447,3.140477404,804.88,5.899484384,5.898079745,58.41,1.843755254,2.332106471,,
1995-10-10,3.184195331,3.146758358,805.6,5.908631921,5.912503704,57.92,1.813003735,2.273645885,,
1995-10-11,3.168274354,3.137318083,805.28,5.90780658,5.90405028,57.89,1.811305485,2.270338501,,
1995-10-12,3.199957098,3.137318083,808.39,5.949653291,5.97104907,58.08,1.823374901,2.292918077,,
1995-10-13,3.260756282,3.171828582,818.34,6.118037376,6.190109851,58.44,1.846159613,2.335782455,,
1995-10-16,3.283581576,3.279670754,816.5,6.162273494,6.14688148,58.63,1.858347224,2.358796452,,
1995-10-17,3.254029342,3.246874047,818.1,6.170972136,6.181553921,58.34,1.840147797,2.324028704,,
1995-10-18,3.3158559,3.263108417,816.19,6.152690046,6.13678631,58.73,1.864932945,2.370867312,,
1995-10-19,3.329119323,3.243529766,818.26,6.167914228,6.182017047,58.91,1.876549524,2.392901739,,
1995-10-20,3.382385233,3.259747415,814.2,6.120669824,6.088524304,59.19,1.894574218,2.42725961,,
1995-10-23,3.324884684,3.204331709,812.68,6.065791421,6.05297533,58.83,1.87171616,2.383211841,,
1995-10-24,3.281661183,3.181901387,817.86,6.130138327,6.167278641,58.7,1.863629771,2.367649314,,
1995-10-25,3.304632811,3.245539415,818.1,6.170898202,6.171239582,58.77,1.868259427,2.376354496,,
1995-10-26,3.238540155,3.245539415,812.37,6.084792442,6.040099529,58.28,1.837291219,2.317151057,,
1995-10-27,3.14138395,3.190365245,815.55,6.087387135,6.10959282,57.75,1.804056731,2.254164217,,
1995-10-30,3.188504709,3.206317071,815.95,6.115585922,6.117127808,58.19,1.831726093,2.305911598,,
1995-10-31,3.245897794,3.212729705,818.1,6.149364648,6.164026609,58.56,1.855201803,2.350126643,,
1995-11-01,3.216684714,3.289835218,821.51,6.215412333,6.23963757,58.31,1.839545671,2.320260833,,
1995-11-02,3.2617183,3.326023406,825.85,6.305565014,6.337043108,58.78,1.869382992,2.376597479,,
1995-11-03,3.356308131,3.362609663,824.46,6.315711171,6.303536383,59.16,1.893738761,2.42292582,,
1995-11-06,3.369733363,3.342434005,823.56,6.289774205,6.281392274,59.23,1.898408096,2.431766839,,
1995-11-07,3.332666296,3.329064269,821.35,6.247680396,6.229328888,59.03,1.885775846,2.407374284,,
1995-11-08,3.296006967,3.299102691,827.16,6.317457946,6.360039301,58.81,1.871906661,2.380696847,,
1995-11-09,3.384999155,3.361785642,823.56,6.304678448,6.275483727,59.34,1.905831884,2.445298067,,
1995-11-10,3.412079148,3.314720643,823.56,6.275483727,6.273989564,59.56,1.920152502,2.472738107,,
1995-11-13,3.401842911,3.268314554,824.54,6.288921105,6.294893068,59.53,1.918408656,2.46924691,,
1995-11-14,3.391637382,3.320607587,823.07,6.272447843,6.259726447,59.47,1.914731864,2.462025649,,
1995-11-15,3.340762821,3.300683941,821.51,6.235997789,6.222643049,59.08,1.889808469,2.413832534,,
1995-11-16,3.417600366,3.270977786,825.93,6.289602872,6.321601202,59.67,1.92774094,2.486388921,,
1995-11-17,3.475699572,3.316771475,827.08,6.339205215,6.346502079,60,1.949254608,2.527887891,,
1995-11-20,3.520883667,3.333355332,826.1,6.331462247,6.322431259,60.19,1.961793265,2.552153609,,
1995-11-21,3.464549528,3.303355134,823.48,6.282327713,6.260770599,59.88,1.941780016,2.51297329,,
1995-11-22,3.52344687,3.283535003,823.89,6.267004912,6.268631408,60.36,1.973103394,2.573654817,,
1995-11-24,3.491735848,3.283535003,827.41,6.322195798,6.347485462,60.17,1.960877348,2.549606242,,
1995-11-27,3.516177999,3.309803283,830.35,6.39259395,6.413636888,60.33,1.971500345,2.570198401,,
1995-11-28,3.537275067,3.342901316,829.53,6.400969502,6.393108752,60.34,1.972349502,2.571731451,,
1995-11-29,3.625706944,3.332872612,832.31,6.435959143,6.455862169,60.98,2.014384869,2.653818277,,
1995-11-30,3.647461186,3.349536975,839.08,6.560885987,6.611860786,61.05,2.019209404,2.663220645,,
1995-12-01,3.607339113,3.486867991,843.17,6.676318312,6.706972823,60.91,2.010148811,2.645162942,,
1995-12-04,3.636197826,3.525223539,851.81,6.844426113,6.91155586,60.98,2.014968504,2.654545113,,
1995-12-05,3.752556156,3.627455022,849.04,6.866604498,6.842483208,61.73,2.064733058,2.752754123,,
1995-12-06,3.827607279,3.594807926,849.71,6.853282379,6.857052801,62.14,2.092365093,2.807877167,,
1995-12-07,3.873538566,3.594807926,846.36,6.802984644,6.774317934,62.28,2.102000771,2.827133975,,
1995-12-08,3.799941334,3.555265039,847.28,6.789045408,6.794796212,61.95,2.079933764,2.782474454,,
1995-12-11,3.822740982,3.562375569,849.38,6.828478282,6.843701508,62.16,2.094241353,2.811046843,,
1995-12-12,3.857145651,3.576625072,848.54,6.83016526,6.821767683,62.42,2.111968508,2.846599471,,
1995-12-13,3.841717068,3.565895196,847.28,6.80150835,6.789754453,62.23,2.099320803,2.820887612,,
1995-12-14,3.899342824,3.544499825,846.69,6.780298417,6.773953791,62.63,2.126516963,2.875563495,,
1995-12-15,3.809657939,3.533866326,845.94,6.761953022,6.754339792,62.17,2.095490571,2.812488117,,
1995-12-18,3.798228965,3.523264727,836.46,6.602955199,6.525654726,61.81,2.07143027,2.76390937,,
1995-12-19,3.619712204,3.403473726,844.18,6.646110109,6.704784072,60.63,1.992545404,2.605888159,,
1995-12-20,3.710205009,3.488560569,844.26,6.70605485,6.705093862,61.27,2.03480902,2.688668621,,
1995-12-21,3.602609064,3.488560569,844.6,6.710494407,6.711598228,60.67,1.995158253,2.609947211,,
1995-12-22,3.681866463,3.488560569,849.63,6.791539832,6.829912634,60.98,2.015745144,2.650213566,,
1995-12-26,3.703957662,3.544377538,852.23,6.871713825,6.89098825,61.2,2.030489689,2.679160331,,
1995-12-27,3.744701196,3.558555048,855.17,6.93853294,6.960664573,61.5,2.050597888,2.718825537,,
1995-12-28,3.7559353,3.597699154,858.36,7.012594646,7.036902381,61.47,2.048800737,2.715116493,,
1995-12-29,3.744667494,3.626480747,861.46,7.087730465,7.111469055,61.41,2.04500438,2.707435289,,
1996-01-02,3.778369501,3.73890165,860.92,7.102553508,7.096402528,61.48,2.049869374,2.716962333,,
1996-01-03,3.86149363,3.712729339,862.81,7.127560361,7.141449658,62.14,2.094084244,2.804733263,,
1996-01-04,3.873078111,3.731292986,856.69,7.040139585,6.987784204,62.31,2.105749805,2.828030724,,
1996-01-05,3.803362705,3.645473247,854.11,6.945695506,6.922987399,61.72,2.066080924,2.747977237,,
1996-01-08,3.780542529,3.612663988,854.71,6.932713997,6.935928966,61.59,2.057582376,2.730885772,,
1996-01-09,3.810786869,3.619889316,853.33,6.913531704,6.900681661,61.83,2.073822214,2.76308132,,
1996-01-10,3.646923034,3.587310312,843.51,6.74185754,6.660802459,60.77,2.002921641,2.621246449,,
1996-01-11,3.446342267,3.476103692,844.81,6.681333439,6.690013023,59.97,1.950385859,2.51798516,,
1996-01-12,3.518715455,3.476103692,844.81,6.690013023,6.688420163,60.33,1.973995688,2.563581366,,
1996-01-15,3.501121877,3.493484211,844.81,6.688420163,6.686827682,60.23,1.967647527,2.551087895,,
1996-01-16,3.462609537,3.489990726,852.65,6.810937787,6.871400738,60.11,1.960002196,2.536092903,,
1996-01-17,3.611501747,3.566770522,860.31,6.99486272,7.054957664,60.84,2.007802749,2.628742494,,
1996-01-18,3.575386729,3.645239474,862.38,7.088907664,7.104202912,60.66,1.996121447,2.605671248,,
1996-01-19,3.60756521,3.67440139,863.67,7.125456702,7.13439212,60.86,2.009482161,2.631702955,,
1996-01-22,3.672501384,3.692773397,857.47,7.031961259,6.979047163,61.27,2.036756365,2.685151592,,
1996-01-23,3.694536392,3.596761288,854.11,6.924352309,6.895343203,61.28,2.03762327,2.686732723,,
1996-01-24,3.683452783,3.54640663,859.8,6.987215451,7.031509827,61.42,2.047135704,2.705413555,,
1996-01-25,3.808690177,3.613788356,851.09,6.889047741,6.81614253,61.92,2.080668909,2.771753592,,
1996-01-26,3.755368515,3.512602282,857.81,6.923779743,6.975975458,61.7,2.066090209,2.742484683,,
1996-01-29,3.834231254,3.589879532,854.11,6.915796376,6.884045888,62.23,2.101790408,2.813430185,,
1996-01-30,3.880242029,3.536031339,859.54,6.971576462,7.01370269,62.48,2.118886195,2.847616938,,
1996-01-31,3.988888805,3.596143872,861.23,7.041282925,7.053403114,63.02,2.155722476,2.921733298,,
1996-02-01,4.100577692,3.678855181,857.06,6.985099197,6.949267857,63.67,2.200405382,3.012429054,,
1996-02-02,4.149784624,3.616314643,850.95,6.850184884,6.798988809,63.91,2.217212251,3.046793383,,
1996-02-05,4.099987209,3.54398835,851.55,6.808576666,6.811751787,63.64,2.19869814,3.008480363,,
1996-02-06,4.202486889,3.529812397,853.1,6.836549428,6.847326402,64.16,2.234847221,3.082525356,,
1996-02-07,4.299144087,3.547461459,852.59,6.839139469,6.833415686,64.77,2.277564468,3.170752319,,
1996-02-08,4.372229537,3.536819075,852.24,6.827805263,6.823373047,65.14,2.303811688,3.225405847,,
1996-02-09,4.494651964,3.526208617,853.02,6.835863029,6.840483407,65.84,2.353554155,3.329707288,,
1996-02-12,4.503641268,3.533261035,858.27,6.924684335,6.965156113,65.83,2.353072711,3.328520434,,
1996-02-13,4.602721376,3.589793211,859.48,6.984795245,6.99295644,66.33,2.389050837,3.404694191,,
1996-02-14,4.58431049,3.596972798,855.69,6.931283557,6.898782125,66.19,2.379202904,3.383473515,,
1996-02-15,4.478871349,3.546615178,848.19,6.777848456,6.715739054,65.61,2.337742677,3.294864564,,
1996-02-16,4.393772793,3.465043029,841.91,6.61629237,6.564970043,65.2,2.308757266,3.233422141,,
1996-02-20,4.327866202,3.37495191,827.01,6.332598284,6.214849317,64.94,2.290572908,3.195060873,,
1996-02-21,4.176390884,3.185954604,827.61,6.223867127,6.226896306,64.3,2.245651806,3.100913463,,
1996-02-22,4.322564565,3.195512467,830.54,6.270986653,6.291549233,65.09,2.301055457,3.215516037,,
1996-02-23,4.538692794,3.230663104,823.9,6.190949895,6.139152238,66.13,2.374815698,3.369966394,,
1996-02-26,4.543231486,3.15312719,822.35,6.11605311,6.103041843,65.94,2.361404992,3.341253675,,
1996-02-27,4.361502227,3.112136536,820.46,6.074988705,6.05950903,65,2.29431379,3.198692589,,
1996-02-28,4.296079694,3.084127308,820.46,6.05950903,6.05806629,64.8,2.280422547,3.169483526,,
1996-02-29,4.244526737,3.074874926,819.44,6.043003453,6.034029638,64.5,2.259533755,3.125777355,,
1996-03-01,4.159636203,3.12099805,828.43,6.166427193,6.231189297,63.88,2.216318817,3.035948756,,
1996-03-04,4.234509654,3.220869987,833.1,6.301441833,6.335084484,64.89,2.28662266,3.180253146,,
1996-03-05,4.361544944,3.265962167,828.51,6.265277648,6.228865876,65.27,2.313630725,3.236439946,,
1996-03-06,4.457498933,3.216972735,823.51,6.153684335,6.114610501,65.88,2.357105686,3.327502329,,
1996-03-07,4.38617895,3.149416307,822.03,6.092632326,6.080187378,65.3,2.315836147,3.239947586,,
1996-03-08,4.421268381,3.130519809,796.47,5.702075656,5.511572132,65.63,2.339472506,3.289389195,,
1996-03-11,4.010090422,2.851903546,806.55,5.651079325,5.719520642,63.5,2.18785098,2.9694474,,
1996-03-12,4.130393134,2.946016363,804.09,5.684631247,5.665824759,64.23,2.238371374,3.072152851,,
1996-03-13,4.072567631,2.910664167,801.22,5.625379244,5.603807481,63.73,2.203744122,3.000711882,,
1996-03-14,4.105148172,2.875736197,801.79,5.611780747,5.614433141,64.17,2.234392605,3.063161457,,
1996-03-15,4.150304802,2.884363405,795.24,5.522702046,5.475499729,64.45,2.254113411,3.103562827,,
